id,username,owner_id,profile_pic_url,text,created_at,created_at_formated,profile_url
18020821100322035,raybiwo,441384992,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/261621309_493069525228765_7727104807008987517_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=8BqusHDurPQQ7kNvgGkreFS&_nc_gid=7c2994305f0f4629bce52b4e39cd41f9&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB1M8-5ljGe8o0-d6BkS_NKVGPsWROiZS3uAn0sb9Bbow&oe=673DF7B9&_nc_sid=0985b0,Preeet,1731418499,"11/12/2024, 8:34:59 PM",https://www.instagram.com/raybiwo
18334154554145639,gilangjd,484633428,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/457796672_2675103099351284_2179419169492781662_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=mHk-8RMYxNgQ7kNvgE_SipY&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCPLqc1wSUrYFi9XfxaPXIi4YjcQ5xHdLviRymPQhJ28A&oe=673DEE75&_nc_sid=0985b0,Mana Pak Budie Arie min?,1731209751,"11/10/2024, 10:35:51 AM",https://www.instagram.com/gilangjd
18439720366069952,rezaromahdoni,645335896,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/464638985_414004388255972_8992095427443841947_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nz3UFJoCFfoQ7kNvgGTwCMC&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC8IQw2VRq4z6ksAlIdOJfPW1u4L1X3L3G_uTLDyWkF6g&oe=673E1893&_nc_sid=0985b0,BRUAKAKAKAKKAKAKA 😂,1731205881,"11/10/2024, 9:31:21 AM",https://www.instagram.com/rezaromahdoni
18057988348718668,hendrik.a.s,665987999,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/440929708_407304192227358_649774231308401534_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1-Tv8le8v7oQ7kNvgHbc7Ky&_nc_gid=b7f380d0146e42cfa2f7bf2ce945e57d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDTwn9inHmQMxnTakUlgz4hRno89LlXf05x71AqQzEQ8w&oe=673DEB02&_nc_sid=0985b0,@one_point1.0 setorannya gede kali bro 😂,1731287813,"11/11/2024, 8:16:53 AM",https://www.instagram.com/hendrik.a.s
17910637392041172,syomay2000,973027674,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/446767423_375051802226359_5367671007023698491_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=A6jc1v54qpwQ7kNvgHFkkja&_nc_gid=b7f380d0146e42cfa2f7bf2ce945e57d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDLu0snQBb4VbPzXMZVWkfT3n8p1BGwZbNMwlLphcj3Ng&oe=673DF317&_nc_sid=0985b0,@kemkomdigi sekalian juga yang namanya finance asuransi pinjol dll diusut banyak sekali melakukan transaksi jual beli data dan banyak sekali tlpn nawarin ini itu,1731283822,"11/11/2024, 7:10:22 AM",https://www.instagram.com/syomay2000
18033348860363784,k412d1e,986966051,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/465044688_494553093355684_3607798272839071251_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ekGGyuCgrsEQ7kNvgHdwQQ9&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBviojErqNS-x1h6vFeOkiaGswihdNpL1ZBBOrissRB7w&oe=673DF0BF&_nc_sid=0985b0,"Hajar terus mimin....makasih buk mentri atas kerja nyatanya....semoga semua situs online bisa diamankan.... satu lagi buk mentri tertipkan penggunaan nomor hp, jika itu nomor perusahaan harus terdaftar di kominfo, jd saat sms atau wa masuk namanya langsung atas nama instansi, agar penipu2 ngak bisa bekerja",1731210151,"11/10/2024, 10:42:31 AM",https://www.instagram.com/k412d1e
18028771811166119,adityasaputrawiguna,1152631248,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/434423170_438092788793513_1988467652763422057_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=v6fOuB62XzYQ7kNvgEzoNRZ&_nc_gid=7c2994305f0f4629bce52b4e39cd41f9&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDPeYF4sSB5vNlQAtVtwoidmuIdteDRqlwXZkIkRb8vjA&oe=673E0DCF&_nc_sid=0985b0,Waduk,1731332257,"11/11/2024, 8:37:37 PM",https://www.instagram.com/adityasaputrawiguna
18376003675129360,bangqomar31,1239032700,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/67820180_494132341390094_6790553838567817216_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=00VwYU6LbBMQ7kNvgFuN3yb&_nc_gid=b7f380d0146e42cfa2f7bf2ce945e57d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYD1ehPClDIUEK5-HNw6-zDTONfYdKOPQEvTRQrA-Lm9QA&oe=673DEBF5&_nc_sid=0985b0,"Ketik slot di google,akan muncul bnyk situs disitu,tinggal blokir apa susahnya wahai bapak ibu yg terhormat",1731251047,"11/10/2024, 10:04:07 PM",https://www.instagram.com/bangqomar31
17853901848320207,b4982ara,1284316389,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/179905843_1424506811237063_7151440070877961245_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=9iLkUC2oANEQ7kNvgEogLgx&_nc_gid=7c2994305f0f4629bce52b4e39cd41f9&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAFDW8pgBnsbcJqBH7IbVlb1HiEvHgVmthg286AdGd2Pw&oe=673E0DA1&_nc_sid=0985b0,Masih bnyak tuh di Reels² IG video nya ada tag judol ga di ban atau tertibkan juga ? Atau jangan² ada beckingan juga nih ? Link² alternatifnya aja bnyak...gmn mau perangi nya coba..klw ada oknum di pemerintahan yg jadi beckingan... Tumpul ke atas tajam ke bawah,1731473129,"11/13/2024, 11:45:29 AM",https://www.instagram.com/b4982ara
18361919023189640,sudirman_rt,1308202857,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/361171760_901591268349673_5949045277388732185_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=7KRD724PwLQQ7kNvgEvxd19&_nc_gid=b7f380d0146e42cfa2f7bf2ce945e57d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCoQo--IGoh_-aCa3sJCLuK9uYkiPXm5LFKIDiADf3_iA&oe=673E0146&_nc_sid=0985b0,pak budinya apakah udh dicek?? jangan hanya slogan aja min😂,1731290041,"11/11/2024, 8:54:01 AM",https://www.instagram.com/sudirman_rt
