id,username,owner_id,profile_pic_url,text,created_at,created_at_formated,profile_url
1.80243E+16,mcblushgift,1479616676,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/465299446_1120108006569429_8113980290880858057_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=xv5Na4RkBS4Q7kNvgFy3BAv&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBrdPSDQRwvc0MmEQX91H-sLOhMPqjhQNTGqylF_aGLZg&oe=675EF921&_nc_sid=0985b0,Berantas judol & pinjol 🔥,1730388407,"10/31/2024, 10:26:47 PM",https://www.instagram.com/mcblushgift
1.80677E+16,alken.zhou,1701446257,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/442561762_464199389463479_7566667469029320245_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ctqQdhHQHtcQ7kNvgFtWH5l&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAMBNwCfBOacNp2gx7qtvkpkMY6ILiSkHSHHkXib1Zajw&oe=675EF46E&_nc_sid=0985b0,"Halo @kemkomdigi , mimin coba scroll explore deh, banyak yg promo judol di reels tuh, ditrack aja coba",1730388411,"10/31/2024, 10:26:51 PM",https://www.instagram.com/alken.zhou
1.78629E+16,tj4hj4di,4166981163,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/351759892_633409818749139_664033565993031807_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=EdwlhhXS7qgQ7kNvgFF7dSp&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCtyW9gu402zmfCt3gyddD4bAS8WRLK_jrDTYLPCsZEuw&oe=675EF7AA&_nc_sid=0985b0,mana neh actionnya.. di facebook sdh mulai banyak lg iklan judi,1730388739,"10/31/2024, 10:32:19 PM",https://www.instagram.com/tj4hj4di
1.80337E+16,aditfaid,297956059,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/356435876_1914582915573005_3270383205707113571_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wxaUChczziEQ7kNvgFFJS-n&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAHFGAV0RJwgoVbQBNUt3KvG1ELXCvuO278rBrrDliFJQ&oe=675EF674&_nc_sid=0985b0,Aamiin..smga segera..ank2 murid sy udh bnyk yg main slot soalny,1730388827,"10/31/2024, 10:33:47 PM",https://www.instagram.com/aditfaid
1.80142E+16,rpmbyn,27885303396,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/401888674_747171807244275_8373526238725729843_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=CVLeBuJJlIkQ7kNvgHMrPFe&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDT1Abh_aMNu3jE6IMSO4AjC7WmmhLNWesuyQ5vq8aeMg&oe=675F05A1&_nc_sid=0985b0,itu konten joget2 ditiktok yg disawernya sama admin judol jg ditindak,1730388971,"10/31/2024, 10:36:11 PM",https://www.instagram.com/rpmbyn
1.81044E+16,kamsib_id,48029709537,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/365924269_1501978273872418_6057562064711735697_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=NrfLjoCgebMQ7kNvgE71Uru&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCjQYNiYloPVC55UR4HFIvBvJ-D7dfA6ZhSfHH4RvU6mA&oe=675ED6F6&_nc_sid=0985b0,Kamsib Indonesia @kamsib_id siap ikut berantas jud1 0nlin3. Kamsib #AntiJudar 🔥🙌,1730389508,"10/31/2024, 10:45:08 PM",https://www.instagram.com/kamsib_id
1.80841E+16,zayn10969,4120389138,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/400844976_1034665151177330_5480321614094265833_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Tu5vQ1zE64kQ7kNvgGXLHpt&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBktUOIbRMCcLyrzYstbieud4sjxR7YcgWjSDx9FjDljg&oe=675EF61D&_nc_sid=0985b0,"Sekali"" Mampir ke live streaming YouTuber min🙌 liat chat bot nya pada spam judol -_-",1730389613,"10/31/2024, 10:46:53 PM",https://www.instagram.com/zayn10969
1.78679E+16,kmrd_nfl,55731680836,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/469894434_1095978055007481_5758045957672922687_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=8aRZ1Pn-gZkQ7kNvgHqF1Og&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB1Pc9Q0iUieDwvqGbFza5UlBw9-nmIrOujD1jRKqfIXw&oe=675EE28C&_nc_sid=0985b0,Tugas yang sangat berat untuk memberantas hal yang sudah mengakar seperti judol. Tapi saya yakin dibawah kepemimpinan Ibu Meutia hal tersebut setidaknya bisa diminimalisir asal diberantas secara konsisten dan serius. Tetap semangat!,1730389661,"10/31/2024, 10:47:41 PM",https://www.instagram.com/kmrd_nfl
1.80226E+16,lely92rahma,40921659650,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/277036358_141088858418594_2332146266254321943_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZiI-81WGQd4Q7kNvgFlRFvA&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDDePU3X7gcMnpZYEOOkyP7AVJcPL8-uS8lvn2_I66UwQ&oe=675EE570&_nc_sid=0985b0,Komdigi bertugas memblokir situs2 pornoaksi&pornografi dan situs2 psk online gak??? Yang kayak2 gitu juga gak kalah bahaya.Bisa merusak moral anak bangsa.,1730389956,"10/31/2024, 10:52:36 PM",https://www.instagram.com/lely92rahma
1.80226E+16,fahira.marifa,31145076239,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/241833042_1016060645603330_8420313955736384063_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=FBGYx858UFEQ7kNvgH3ahri&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBfXmiwWZPhtu1fcvBGgrIyc9lN9I1DycjIts0mVz_y7w&oe=675EE5C6&_nc_sid=0985b0,#berantasjudol #hapuskanpinjol #hilangkankorupsi itu paling keren,1730390052,"10/31/2024, 10:54:12 PM",https://www.instagram.com/fahira.marifa
